ID;ChEMBL ID;SMILES;Standard Type S1R Receptor;Relation S1R Receptor; S1R Binding Affinity (nM);Standard Type S2R Receptor;Relation S2R Receptor;S2R Binding Affinity (nM);Relation Ratio  S1R/S2R;Ratio  S1R/S2R;Log Ratio  S1R/S2R; S1R Binding Affinity [-log( S1R Binding Affinity (M))];S2R Binding Affinity [-log(S2R Binding Affinity (M))];LogP;pKaH;LogD[pH=7.4];Topological Polar Surface Area;Molecular Weight;Hydrogen Bond Donor Count;Hydrogen Bond Acceptor Count;Atom Count;Description S1R Binding Procedure;Description S2R Binding Procedure;Formulation;SMILES (Formulation);Binding Affinity Assessments for S1R and S2R Receptors;Stereochemistry;Notes;Lipinski;logP-CNS MPO;logD-CNS MPO;HBD-CNS MPO;PSA-CNS MPO;MW-CNS MPO;pKa-CNS MPO;CNS MPO score;Reference;Reference Article Compound Key and/or Preferred Name;Journal;year;volume;issue;first;last;Authors;title;Standard Type Sigma-1 Receptor_1;Relation Sigma-1 Receptor_2;Sigma-1 Binding Affinity (nM)_3;Standard Type Sigma-2 Receptor_4;Relation Sigma-2 Receptor_5;Sigma-2 Binding Affinity (nM)_6;Relation Ratio Sigma-1/Sigma-2_7;Ratio Sigma-1/Sigma-2_8;Reference_9;Reference Article Compound Key or Preferred Name;Other References;Other Reference Article Compound Key or Preferred Name;Description Sigma-1 Binding Procedure_10;Description Sigma-2 Binding Procedure_11;Formulation_12;Smile (Formulation);Other Reference Article Compound Key and/or Preferred Name
S2RSLDB21;CHEMBL3262533;COC1=CC=C(CN2C=C(N=N2)C(=O)NCCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1;Ki;=;84510;Ki;=;932;=;9067596567;2957492189;4073091898;7030584088;251;664;245;9074;4515182;1;7;62;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC=C(CN2C=C(N=N2)C(=O)NCCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1;Single assessment;;;0;1;775;75;978358;242409;1;4745767;J Med Chem 2014, 57, 4239-51;40f;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB22;;CN1C(=O)N(CCCCN2CCN(CC2)C2=CC=C(F)C=C2)C2=CC=CC=C12;Ki;=;41483;Ki;=;46;=;9018043478;2955112325;6382129843;9337242168;371;831;275;3003;3824744;0;3;55;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;645;625;1;5015;587628;845;4204128;US2014-0328755;CM-397;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;WO2009026227 CM-397 US 2010/0329978
S2RSLDB23;;COC1=CC2=C(CN(CCCCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1OC;Ki;=;780;Ki;=;88;=;8863636364;2947611931;6107905397;9055517328;499;853;383;6394;5624398;1;4;64;Binding affinity for sigma-1 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 2 nM [3H]-(+)-pentazocine (31.6 and 38.3 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 10 nM [3H]DTG (35.2 Ci/mM) in the presence of 500 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=CC2=C(CN(CCCCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1OC;Single assessment;;;1;5;85;75;1;0;735;2575;Org Biomol Chem 2014, 12, 783-94;59;Organic & biomolecular chemistry;2014;12;5;783;794;"Ashford, M. E.; Nguyen, V. H.; Greguric, I.; Pham, T. Q.; Keller, P. A.; Katsifis, A.,";Synthesis and in vitro evaluation of tetrahydroisoquinolines with pendent aromatics as sigma-2 (sigma2) selective ligands.;;;;;;;;;;;;;;;;;
S2RSLDB24;CHEMBL64260;COC1=CC=C(C)C=C1C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Ki;=;10412;Ki;=;133;=;7828571429;2893682518;4982465841;7876148359;287;677;278;6003;3844687;1;5;56;The sigma-1 receptor binding assay was conducted using guinea pig brain membrane homogenates (100 μg protein). Membrane homogenates were incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50mM Tris–HCl;The sigma-2 receptor binding assay was conducted using rat liver membrane homogenates (35 μg of protein). Membrane homogenates were incubated with 3 nM [3H]DTG (38.3 Ci/mmol) in the presence of 100 nM (+)-pentazocine in 50mM Tris–HCl;Oxalate;OC(=O)C(O)=O.COC1=CC=C(C)C=C1C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Single assessment;;;0;1;61;75;1;5776565;1;49376565;Bioorg Med Chem Lett 2004, 14, 195-202;19;Bioorganic & medicinal chemistry letters;2004;14;1;195;202;"Mach, R. H.; Huang, Y.; Freeman, R. A.; Wu, L.; Vangveravong, S.; Luedtke, R. R.,";Conformationally-flexible benzamide analogues as dopamine D3 and sigma 2 receptor ligands.;;;;;;;;;;;;;;;;;US 2005/0107398 9 Bioorg Med Chem Lett 2011, 21, 3622-6 RHM-2
S2RSLDB25;CHEMBL3262527;COC1=CC2=C(CN(CCCCNC(=O)C3=CN(CC4=CC=CC(OCCF)=C4)N=N3)CC2)C=C1OC;Ki;=;46254;Ki;=;621;=;7448309179;2872057696;4334850704;72069084;329;809;253;9074;5115884;1;7;71;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=CC2=C(CN(CCCCNC(=O)C3=CN(CC4=CC=CC(OCCF)=C4)N=N3)CC2)C=C1OC;Single assessment;;;1;855;735;75;978358;0;955;4273358;J Med Chem 2014, 57, 4239-51;39g;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB26;CHEMBL3262515;COC1=CC2=C(CN(CCCCNC(=O)C3=CN(N=N3)C3=CC=CC(OCCF)=C3)CC2)C=C1OC;Ki;=;17942;Ki;=;251;=;7148207171;2854197131;4746129148;7600326279;323;809;246;9074;4975618;1;7;68;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC2=C(CN(CCCCNC(=O)C3=CN(N=N3)C3=CC=CC(OCCF)=C3)CC2)C=C1OC;Single assessment;;;0;885;77;75;978358;12191;955;4350549;J Med Chem 2014, 57, 4239-51;24b;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB27;CHEMBL3262514;COC1=CC2=C(CN(CCCCNC(=O)C3=CN(N=N3)C3=CC=CC=C3OCCF)CC2)C=C1OC;Ki;=;17116;Ki;=;24;=;7131666667;2853191036;4766597722;7619788758;323;809;246;9074;4975618;1;7;68;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=CC2=C(CN(CCCCNC(=O)C3=CN(N=N3)C3=CC=CC=C3OCCF)CC2)C=C1OC;Single assessment;;;0;885;77;75;978358;12191;955;4350549;J Med Chem 2014, 57, 4239-51;24a;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB28;;O=C1N(CCCCN2CCN(C3=CC=C(F)C=C3)CC2)C4=C(C=C(N=C=S)C=C4)O1;Ki;?;10000;Ki;=;146;?;6849315068;2835647144;5;7835647144;469;829;376;4838;42651;0;5;53;Binding affinity for sigma-1 receptor measured on rat liver membrane homogenates (150 μg proteins) incubated with 3 nM [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver membrane homogenates (150 μg protein) incubated with 5 nM [3H]DTG in the presence of 0.1 μM (+)-pentazocine;Free base;O=C1N(CCCCN2CCN(C3=CC=C(F)C=C3)CC2)C4=C(C=C(N=C=S)C=C4)O1;Single assessment;;;0;155;12;1;1;36745;855;349745;J Pharmacol Exp Ther 2015, 354, 203–212;CM-572;The Journal of pharmacology and experimental therapeutics;2015;354;2;203;212;"Nicholson, H.; Comeau, A.; Mesangeau, C.; McCurdy, C. R.; Bowen, W. D.,";Characterization of CM572, a Selective Irreversible Partial Agonist of the Sigma-2 Receptor with Antitumor Activity.;;;;;;;;;;;;;;;;;
S2RSLDB29;CHEMBL3262523;COC1=CC=C(CN2C=C(N=N2)C(=O)NCCCCN2CCC3=C(C2)C=C(OC)C(OC)=C3)C=C1;Ki;=;3345;Ki;=;5;=;669;2825426118;5475603878;8301029996;309;809;233;9074;4795713;1;7;68;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC=C(CN2C=C(N=N2)C(=O)NCCCCN2CCC3=C(C2)C=C(OC)C(OC)=C3)C=C1;Single assessment;;;0;955;835;75;978358;1021435;955;45755015;J Med Chem 2014, 57, 4239-51;39c;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB30;;FC1=CC=C(C=C1)C1(CC2CCC1C2)NCCCN1CCCCC1;Ki;>;10000;Ki;=;16;>;625;2795880017;5;7795880017;407;1029;67;1527;3304826;1;2;55;Binding affinity for sigma-1 receptor measured on rat brain homogenates incubated with [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat PC12 cells incubated with [3H]DTG;Fumarate;OC(=O)\C=C\C(O)=O.FC1=CC=C(C=C1)C1(CC2CCC1C2)NCCCN1CCCCC1;Single assessment;;;0;465;1;75;0;847587;0;3062587;US 2012/0190710;5b;U.S. Pat. Appl. Publ.;2012;;;;;"Adejare, Adeboye; Ates-Alagoz, Zeynep; Gaye, Boyenoh.,";Bicyclo-heptan-2-amines ;;;;;;;;;;;;;;;;;
S2RSLDB31;CHEMBL129551;CC1(C)CCCN(CCCCCC2=CC=CC=C2)C1;IC50;=;5830;IC50;=;10;=;583;2765668555;5234331445;8;513;1015;245;324;2594296;0;1;48;Binding affinity for sigma-1 receptor measured on male Sprague Dawley rats brain minus the cerebellum and pons-medulla oblongata membrane homogenates incubated with 4-5 nM [3H]-(+)-SKF 10,047 (60 Ci/mmol) in the presence of 300 nM unlabeled MK-801 to block binding of (+)-SKF 10,047 to PCP receptors. The Kd value for (+)-SKF 10,047 was calculated from saturation experiments and was 3.8 nM;Binding affinity for sigma-2 receptor measured on guinea-pig brain cortex as tissue incubated with 7-8 nM [3H]DTG and cold DTG to define the specific binding. The Kd value for DTG was 54 nM.;HCl salt;Cl.CC1(C)CCCN(CCCCCC2=CC=CC=C2)C1;Single assessment;;;1;0;775;1;0;1;0;2775;J Med Chem 1998, 41, 3940-7;33;Journal of medicinal chemistry;1997;40;24;3905;3914;"Efange, S. M.; Kamath, A. P.; Khare, A. B.; Kung, M. P.; Mach, R. H.; Parsons, S. M.,";N-hydroxyalkyl derivatives of 3 beta-phenyltropane and 1-methylspiro[1H-indoline-3,4'-piperidine]: vesamicol analogues with affinity for monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB32;CHEMBL2437387;COC1=C2CCN(CCCN3CCC4=CC(OC)=C(OC)C=C4C3)C(=O)C2=CC=C1;Ki;=;2435;Ki;=;424;=;5742924528;2759133109;5613501034;8372634143;268;774;218;5124;410506;0;5;60;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H](+)-pentazocine;Binding affinity for sigma-2 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H]DTG in the presence of 1 μM (+)-pentazocine;HCl salt;Cl.COC1=C2CCN(CCCN3CCC4=CC(OC)=C(OC)C=C4C3)C(=O)C2=CC=C1;Single assessment;;;0;1;91;1;1;44747;1;535747;Eur J Med Chem 2013, 69, 920-30;25;European journal of medicinal chemistry;2013;69;;920;930;"Abate, C.; Selivanova, S. V.; Muller, A.; Kramer, S. D.; Schibli, R.; Marottoli, R.; Perrone, R.; Berardi, F.; Niso, M.; Ametamey, S. M.,";Development of 3,4-dihydroisoquinolin-1(2H)-one derivatives for the Positron Emission Tomography (PET) imaging of sigma(2) receptors.;;;;;;;;;;;;;;;;;
S2RSLDB33;CHEMBL481418;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=C(C=C2)N(C)C)C=C(C)C=C1;Ki;=;14365;Ki;=;258;=;5567829457;2745685924;584269437;8588380294;502;795;435;5404;4375744;1;5;67;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates incubated with ≈3 nM [3H](+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver homogenates incubated with ≈1 nM [3H]RHM-1;2xHCl Salt;Cl.Cl.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=C(C=C2)N(C)C)C=C(C)C=C1;Single assessment;;;1;0;0;75;1;312128;1;3062128;Bioorg Med Chem 2009, 17, 1222-31;wc-26;Bioorganic & medicinal chemistry;2009;17;3;1222;1231;"Chu, W.; Xu, J.; Zhou, D.; Zhang, F.; Jones, L. A.; Wheeler, K. T.; Mach, R. H.,";New N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma2 receptor ligands: synthesis, in vitro characterization, and evaluation as PET imaging and chemosensitization agents.;;;;;;;;;;;;;;;;;
S2RSLDB34;CHEMBL3262534;COC1=CC2=C(CN(CCCCNC(=O)C3=CC=C(C=C3)C3=CN(CCF)N=N3)CC2)C=C1OC;Ki;=;71882;Ki;=;139;=;5171366906;2713605352;4143379848;68569852;337;809;261;8151;4815624;1;6;67;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=C(OC)C=C2CN(CCCCNC(=O)C3=CC=C(C=C3)C3=CN(CCF)N=N3)CCC2=C1;Single assessment;;;0;815;695;75;1;92188;955;4307188;J Med Chem 2014, 57, 4239-51;46a;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB35;CHEMBL456206;COC1=CC2=C(NC=C2C(=O)CN2CCC(CC3=CC=CC=C3)CC2)C=C1;Ki;>;5000;Ki;=;10;>;500;2698970004;5301029996;8;408;727;384;4533;3624647;1;3;53;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (500 μg of membrane protein) incubated with 3 nM [3H](+)-pentazocine (29 Ci/mmol) in 50 mM Tris–HCl;Binding affinity for sigma-2 receptor measured on guinea pig brain membrane homogenates (360 μg of membrane protein) incubated with 3 nM [3H]DTG (53.3 Ci/mmol) in the presence of 400 nM (+)-SKF10,047 in 50 mM Tris–HCl;Free base;COC1=CC2=C(NC=C2C(=O)CN2CCC(CC3=CC=CC=C3)CC2)C=C1;Single assessment;;;0;46;8;75;1;6876765;1;39776765;Bioorg Med Chem 2014, 22, 393-7;5a;Bioorganic & medicinal chemistry;2014;22;1;393;397;"Gitto, R.; De Luca, L.; Ferro, S.; Scala, A.; Ronsisvalle, S.; Parenti, C.; Prezzavento, O.; Buemi, M. R.; Chimirri, A.,";From NMDA receptor antagonists to discovery of selective sigma(2) receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB36;;COC1=C(OC)C=C2CN(CCCN3CCC4=C(C=CC=C4OCCCCCCN4C(=O)C5=C(C=C(C=C5)N(C)C)C4=O)C3=O)CCC2=C1;Ki;>;5000;Ki;=;102;>;4901960784;2690369833;5301029996;7991399828;5;774;45;9186;668835;0;8;97;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H](+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver membrane incubated with [3H]DTG in the presence of 1 μM (+)-pentazocine;Free base;COC1=C(OC)C=C2CN(CCCN3CCC4=C(C=CC=C4OCCCCCCN4C(=O)C5=C(C=C(C=C5)N(C)C)C4=O)C3=O)CCC2=C1;Single assessment;;;1;0;0;1;941062;0;1;2941062;Chem Bio Chem 2015, 16, 1078 –1083;5;Chembiochem : a European journal of chemical biology;2015;16;7;1078;1083;"Niso, M.; Riganti, C.; Pati, M. L.; Ghigo, D.; Berardi, F.; Abate, C.,";Novel and Selective Fluorescent sigma2 -Receptor Ligand with a 3,4-Dihydroisoquinolin-1-one Scaffold: A Tool to Study sigma2 Receptors in Living Cells.;;;;;;;;;;;;;;;;;
S2RSLDB37;CHEMBL62994;FC1=CC=C(C=C1)N1C=C(CCCCN2C3CCC2C=C(C3)C2=CC=C(F)C=C2)C2=C1C=CC=C2;IC50;=;1200;IC50;=;25;=;480;2681241237;5920818754;8602059991;773;926;587;817;4685801;0;1;65;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (≈300 μg protein per tube) (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl. It has been concluded that this assay is specific for determination of sigma-2 binding affinity;Free base;FC1=CC=C(C=C1)N1C=C(CCCCN2C3CCC2C=C(C3)C2=CC=C(F)C=C2)C2=C1C=CC=C2;Single assessment;;;1;0;0;1;0;1570995;37;15270995;J Med Chem 1995, 38, 1998-2008;15a;Journal of medicinal chemistry;1995;38;11;1998;2008;"Perregaard, J.; Moltzen, E. K.; Meier, E.; Sanchez, C.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 1. 3-(omega-aminoalkyl)-1H-indoles.;;;;;;;;;;;;;;;;;
S2RSLDB38;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(N)C=C2)C=C(C)C=C1;Ki;=;2250;Ki;=;5;=;450;2653212514;5647817482;8301029996;437;96;219;7682;4235478;2;5;64;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (100 μg protein) incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (35 μg of protein) incubated with 3 nM [3H]DTG (38.3 Ci/mmol) as radioligand in the presence of 100 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(N)C=C2)C=C(C)C=C1;Multiple assessments;;;0;315;905;5;1;382261;2;3302261;Med Chem Res 2003, 11, 380-398;2f;Medicinal Chemistry Research;2003;11;;380;398;"Mach R.H.; Vangveravong S.; Huang Y.; Yang B.; Blair J.B.; Wu L.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma-2 receptor ligands;Ki;>;1000;Ki;=;778;>;1285347044;WO0180905 (A2);7c;;;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates incubated with [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver homogenates incubated with [3H]DTG;Free base;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(N)C=C2)C=C(C)C=C1;WO0180905 (A2) 7c
S2RSLDB39;CHEMBL3262528;COC1=CC2=C(CN(CCCCNC(=O)C3=CN(CC4=CC=C(OCCF)C=C4)N=N3)CC2)C=C1OC;Ki;=;21544;Ki;=;482;=;4469709544;2650279302;466667366;7316952962;329;809;253;9074;5115884;1;7;71;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=CC2=C(CN(CCCCNC(=O)C3=CN(CC4=CC=C(OCCF)C=C4)N=N3)CC2)C=C1OC;Single assessment;;;1;855;735;75;978358;0;955;4273358;J Med Chem 2014, 57, 4239-51;39h;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB40;CHEMBL64261;COC1=CC=C(Br)C=C1C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Ki;=;5484;Ki;=;124;=;4422580645;2645675761;5260902554;7906578315;313;672;304;6003;449338;1;5;53;The sigma-1 receptor binding assay was conducted using guinea pig brain membrane homogenates (100 μg protein). Membrane homogenates were incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50mM Tris–HCl;The sigma-2 receptor binding assay was conducted using rat liver membrane homogenates (35 μg of protein). Membrane homogenates were incubated with 3 nM [3H]DTG (38.3 Ci/mmol) in the presence of 100 nM (+)-pentazocine in 50mM Tris–HCl;Oxalate;OC(=O)C(O)=O.COC1=CC=C(Br)C=C1C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Single assessment;;;0;935;48;75;1;25331;1;441831;Bioorg Med Chem Lett 2004, 14, 195-202;18;Bioorganic & medicinal chemistry letters;2004;14;1;195;202;"Mach, R. H.; Huang, Y.; Freeman, R. A.; Wu, L.; Vangveravong, S.; Luedtke, R. R.,";Conformationally-flexible benzamide analogues as dopamine D3 and sigma 2 receptor ligands.;;;;;;;;;;;;;;;;;US 2005/0107398 8
S2RSLDB41;CHEMBL3262789;COC1=C(OC)C=C2CN(CCCCNC(=O)C3=C(OCC4=CN(CCF)N=N4)C=CC(=C3)C#N)CCC2=C1;Ki;=;14100;Ki;=;319;=;4420062696;264542843;4850780887;7496209317;284;809;208;11453;5365978;1;8;72;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Free base;COC1=C(OC)C=C2CN(CCCCNC(=O)C3=C(OCC4=CN(CCF)N=N4)C=CC(=C3)C#N)CCC2=C1;Single assessment;;;1;1;96;75;186151;0;955;3851151;J Med Chem 2014, 57, 4239-51;53;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB42;CHEMBL3262530;COC1=CC=CC(=C1)N1C=C(N=N1)C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Ki;=;76718;Ki;=;180;=;4262111111;2629624767;4115102728;6744727495;245;663;238;9074;4374916;1;7;59;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg protein) incubated with 5 nM [3H]-(+)-pentazocine (34.9 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg protein) incubated with 1 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC=CC(=C1)N1C=C(N=N1)C(=O)NCCN1CCC2=CC(OC)=C(OC)C=C2C1;Single assessment;;;0;1;81;75;978358;312542;1;48509;J Med Chem 2014, 57, 4239-51;40b;Journal of medicinal chemistry;2014;57;10;4239;4251;"Bai, S.; Li, S.; Xu, J.; Peng, X.; Sai, K.; Chu, W.; Tu, Z.; Zeng, C.; Mach, R. H.,";Synthesis and structure-activity relationship studies of conformationally flexible tetrahydroisoquinolinyl triazole carboxamide and triazole substituted benzamide analogues as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;
