Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL119409,,,274.34,0.0,2.75,20,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,IC50,'=',317.0,nM,6.5,,,UO_0000065,23.69,0.44,3.75,16.55,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL325168,,,335.43,0.0,4.4,53,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,IC50,'=',44.0,nM,7.36,,,UO_0000065,21.93,0.4,2.96,23.05,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL325168,,,335.43,0.0,4.4,53,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,IC50,'=',114.0,nM,6.94,,,UO_0000065,20.7,0.38,2.54,21.75,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL119725,,,403.46,0.0,4.05,45,O=C1c2ccccc2C(=O)N1CCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,IC50,'=',836.0,nM,6.08,,,UO_0000065,15.06,0.28,2.03,10.77,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL115418,,,359.86,0.0,2.58,2i,CN(CCCn1nc2ccccn2c1=O)CCNc1cccc(Cl)c1,Inhibition,'=',30.0,%,,,,UO_0000187,,,,,0,CHEMBL804717,Inhibition of [3H](+)-pentazocine binding to Sigma opioid receptor type 1 of pig brain membranes at 10e-7 M,B,BAO_0000019,assay format,Sus scrofa,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132559,1,Scientific Literature,J Med Chem,1999.0,,,,
CHEMBL20969,,,161.25,0.0,2.15,19,c1ccc(C2CCNCC2)cc1,Ki,'=',1980.0,nM,5.7,,,UO_0000065,35.37,0.65,3.55,47.41,0,CHEMBL803927,The compound was tested for its binding affinity towards sigma receptor in guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125220,1,Scientific Literature,J Med Chem,1991.0,,,,
CHEMBL39284,,,316.49,0.0,3.26,5a,CCN(CC)CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,Ki,'=',15.2,nM,7.82,,,UO_0000065,24.7,0.46,4.56,29.27,0,CHEMBL801232,Inhibition of [3H]pentazocine binding to sigma-1 sites in guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131505,1,Scientific Literature,J Med Chem,1998.0,,,,
CHEMBL545678,,,439.0,0.0,4.79,17,Cl.N#Cc1ccc(C2(C(=O)OCCN3CCC(c4ccccc4)CC3)CCCC2)cc1,Ki,'=',1.3,nM,8.89,,,UO_0000065,22.07,0.4,4.1,16.66,0,CHEMBL801234,Affinity at sigma-1 site by inhibition of [3H](+)-pentazocine (PENT) binding in guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127555,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL554628,,,539.89,2.0,5.53,16,Cl.O=C(OCCN1CCC(c2ccccc2)CC1)C1(c2ccc(I)cc2)CCCC1,Ki,'=',1.44,nM,8.84,,,UO_0000065,17.56,0.42,3.31,29.93,0,CHEMBL801234,Affinity at sigma-1 site by inhibition of [3H](+)-pentazocine (PENT) binding in guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127555,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL282433,DITOLYLGUANIDINE,,239.32,0.0,3.76,(+)DTG,Cc1ccccc1NC(=N)Nc1ccccc1C,Bmax2,'=',1330.0,,,,,,,,,,0,CHEMBL809047,Maximum binding capacity against Sigma opioid receptor type 2 at 0.1 uM BNIT,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135473,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL111331,,,358.36,0.0,3.84,8,CN(CCCN1CCCC1)CCN(C)Cc1ccc(Cl)c(Cl)c1,Ratio,'=',0.61,,,,,,,,,,0,CHEMBL805752,"Relative binding to sigma-2 and sigma-1 type receptors, ratio of Ki",B,BAO_0000357,single protein format,Rattus norvegicus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127340,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL326103,,,245.37,0.0,2.94,1c,CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,Ki,'=',16600.0,nM,4.78,,,UO_0000065,19.48,0.36,1.84,20.37,0,CHEMBL809883,Inhibition against sigma receptor using displacement of 3 nM [3H]pentazocine in homogenate of guinea pig brain cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127360,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL276935,,,302.37,0.0,2.67,38,CCC(=O)c1ccc2c(c1)oc(=O)n2CCN1CCCCC1,Ki,'=',72.0,nM,7.14,,,UO_0000065,23.62,0.44,4.47,12.88,0,CHEMBL801236,The compound was tested for the affinity on sigma 1 receptor using [3H]- pentazocine as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131315,1,Scientific Literature,J Med Chem,1998.0,,,,
CHEMBL607275,,,385.34,0.0,4.24,(+/-)24,CN(C(=O)COc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',110.0,nM,6.96,,,UO_0000065,18.06,0.38,2.72,21.23,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990.0,,,,
CHEMBL288933,,,393.48,0.0,4.08,71,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCC(O)CC3)ccc12,IC50,'=',33.0,nM,7.48,,,UO_0000065,19.01,0.35,3.4,11.89,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL60542,(+)-PENTAZOCINE,,285.43,0.0,3.88,pentazocine,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,Bmax,'=',1120.0,fM mg-1,,,,,,,,,0,CHEMBL810650,Maximum binding capacity ([3H]DTG) to Sigma opioid receptor type 1 of guinea pig brain membranes at 200 nM concentration of the compound,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135473,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL129237,,,377.89,0.0,4.28,(S)-(-)-3a,O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',2.2,nM,8.66,,,UO_0000065,22.91,0.45,4.38,19.81,0,CHEMBL848648,Tested for [3H](+)-pentazocine binding to sigma-1 receptor in guinea pig brain membrane,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126960,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL40897,,,391.51,1.0,5.5,24,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC3)cc12,IC50,'=',88.0,nM,7.06,,,UO_0000065,18.02,0.33,1.56,16.53,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL290612,,,406.53,1.0,5.28,70,O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,IC50,'=',92.0,nM,7.04,,,UO_0000065,17.31,0.32,1.76,12.66,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL38392,,,351.45,0.0,4.57,12,CN(C)CCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,IC50,'=',529.0,nM,6.28,,,UO_0000065,17.86,0.33,1.71,14.71,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL107717,,,400.44,0.0,4.67,12,CN(CCCCN1CCCC1)CCCN(C)CCc1ccc(Cl)c(Cl)c1,Ki,'=',128.0,nM,6.89,,,UO_0000065,17.21,0.36,2.22,70.91,0,CHEMBL802064,Binding affinity towards sigma 1 receptor was determined in guinea pig brain membrane using [3H](+)-pentazocine as radioligand,B,BAO_0000249,cell membrane format,,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127340,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL954,ENCLOMIPHENE,3.0,405.97,1.0,6.56,CLOMIPHENE,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,Ki,'=',12.0,nM,7.92,,,UO_0000065,19.51,0.37,1.36,63.52,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL42,CLOZAPINE,4.0,326.83,0.0,3.72,CLOZAPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL2093874,,,279.86,0.0,3.84,20,CCCCN1CC[C@@H]2c3ccccc3CC[C@H]2C1.Cl,IC50,'=',3.09,nM,8.51,,,UO_0000065,34.96,0.65,4.67,262.66,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL451,CHLORDIAZEPOXIDE,4.0,299.76,0.0,2.95,CHLORDIAZEPOXIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL101300,,,309.43,0.0,4.55,(-)-3e,CC1C2Cc3ccc(F)cc3C1(C)CCN2Cc1ccccc1,Ki,'=',19.6,nM,7.71,,,UO_0000065,24.91,0.46,3.16,237.89,0,CHEMBL808205,Binding affinity measured on Sigma receptor type 1 from guinea pig brain membranes using [3H]pentazocine as radioligand.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128493,1,Scientific Literature,J Med Chem,1995.0,,,,
CHEMBL898,DIFLUNISAL,4.0,250.2,0.0,3.04,DIFLUNISAL,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL37470,,,451.56,0.0,4.86,78,COc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,IC50,'=',106.0,nM,6.97,,,UO_0000065,15.45,0.29,2.11,9.67,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL362699,,,322.45,0.0,3.06,8ba,c1ccc(CN2CCN(CC3COc4ccccc4C3)CC2)cc1,Ratio,'=',5.0,,,,,,,,,,0,CHEMBL832217,Ratio of Ki against Sigma receptor type 1 and 2 ,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139488,1,Scientific Literature,J Med Chem,2005.0,,,,
CHEMBL38264,,,379.46,0.0,3.69,18,O=c1cc(-c2ccccc2)oc2ccc(OCCCN3CCC(O)CC3)cc12,IC50,'=',130.0,nM,6.89,,,UO_0000065,18.15,0.34,3.2,10.95,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL179397,,,335.45,0.0,3.98,9ac,O=C1CC(CN2CCC(Cc3ccccc3)CC2)Oc2ccccc21,Ki,'=',1.4,nM,8.85,,,UO_0000065,26.39,0.48,4.87,29.97,0,CHEMBL829825,Inhibitory constant against sigma receptor type 1 using 3 nM [3H]pentazocine,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139488,1,Scientific Literature,J Med Chem,2005.0,,,,
CHEMBL60542,(+)-PENTAZOCINE,,285.43,0.0,3.88,(+)-pentazocine,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,Kd,'=',34.5,nM,7.46,,,UO_0000065,26.14,0.49,3.58,31.79,0,CHEMBL810653,Binding affinity to Sigma opioid receptor type 1 sites in guinea pig brain membranes at 0.1 uM of BNIT,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135473,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL289645,,,408.45,0.0,3.54,12,COc1ccc(N2C[C@H](CN3CC=C(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,Ki,'=',170.0,nM,6.77,,,UO_0000065,16.57,0.31,3.23,11.19,0,CHEMBL804962,Binding affinity against the sigma receptor from guinea pig brain using the radioligand [3H]SKF-10047,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126398,1,Scientific Literature,Bioorg Med Chem Lett,1992.0,,,,
CHEMBL38737,THIOACETAMIDE,,75.14,0.0,0.91,THIOACETAMIDE,CC(=N)S,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL506247,TANNIC ACID,4.0,1701.21,,,TANNIC ACID,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL277100,TEMAFLOXACIN,4.0,417.39,0.0,2.9,TEMAFLOXACIN,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL190,THEOPHYLLINE,4.0,180.17,0.0,-1.04,THEOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL43882,TRICHLOROETHANE,,133.41,0.0,2.03,TRICHLOROETHANE,ClCC(Cl)Cl,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL139922,,,426.36,0.0,4.25,11,O=C(Cc1c[nH]c2ccc(Br)cc12)NC1CCN(Cc2ccccc2)CC1,Ki,'=',51.94,nM,7.28,,,UO_0000065,17.09,0.37,3.03,15.14,0,CHEMBL846101,"Binding affinity for sigma 1 opioid receptor, measured on guinea pig brain membranes using [3H]- (+)-pentazocine as radioligand",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134305,1,Scientific Literature,J Med Chem,2001.0,,,,
CHEMBL431775,,,387.32,0.0,3.77,8,O=C(Cc1ccccc1Br)NC1CCN(Cc2ccccc2)CC1,Ratio,'=',28.0,,,,,,,,,,0,CHEMBL805751,Selectivity ratio for sigma 2 receptor site in rat liver membranes and sigma 1 receptor site in quinea pig brain membranes,B,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131000,1,Scientific Literature,J Med Chem,1998.0,,,,
CHEMBL54,HALOPERIDOL,4.0,375.87,0.0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,'=',2.53,nM,8.6,,,UO_0000065,22.87,0.45,4.17,21.21,0,CHEMBL802054,Compound tested for binding affinity towards sigma 1 receptor in quinea pig brain membranes using [3H](+)-pentazocine as the radioligand.,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131000,1,Scientific Literature,J Med Chem,1998.0,,,,
CHEMBL57297,,,452.51,0.0,4.26,6,O=C(OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1)c1ccccc1,IC50,'=',3500.0,nM,5.46,,,UO_0000065,12.06,0.23,1.2,9.32,0,CHEMBL803930,In vitro binding affinity towards sigma receptor by the displacement of [3H]PPP from guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127947,1,Scientific Literature,Bioorg Med Chem Lett,1994.0,,,,
CHEMBL129695,,,360.28,1.0,5.36,9l,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1Cl,IC50,'=',105.0,nM,6.98,,,UO_0000065,19.37,0.4,1.62,34.36,0,CHEMBL803751,Binding affinity against sigma receptor in bovine cerebellum using 2.0 nM [3H]haloperidol in the presence of 25 nM unlabeled spiperone,B,BAO_0000221,tissue-based format,Bos taurus,CHEMBL3638233,Cerebellum,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126928,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL101664,,,193.68,0.0,2.72,10c,Clc1ccc(C2=CCNCC2)cc1,IC50,'=',50.0,nM,7.3,,,UO_0000065,37.7,0.77,4.58,60.69,0,CHEMBL846480,Binding affinity against sigma receptor in bovine cerebellum using 2.0 nM [3H]haloperidol in the presence of 25 nM unlabeled spiperone,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126928,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL3360573,,,342.44,1.0,5.34,9e,c1ccc2c(c1)CN(CCCN1c3ccccc3Oc3ccccc31)C2,Ki,'>',200.0,nM,,,,UO_0000065,,,,,0,CHEMBL3378827,Displacement of [3H](+)-pentazocine from human sigma 1 receptor in human Jurkat cell membranes incubated for 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352141,1,Scientific Literature,Eur J Med Chem,2015.0,CHEMBL3307526,,,
CHEMBL3360565,,,358.49,1.0,5.5,7e,CN(CCCN1c2ccccc2Oc2ccccc21)CCc1ccccc1,Ki,'=',18.0,nM,7.75,,,UO_0000065,21.6,0.39,2.24,49.3,0,CHEMBL3378827,Displacement of [3H](+)-pentazocine from human sigma 1 receptor in human Jurkat cell membranes incubated for 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352141,1,Scientific Literature,Eur J Med Chem,2015.0,CHEMBL3307526,,,
CHEMBL3360563,,,347.51,0.0,4.09,7c,CN(CCCN1CCc2[nH]c3ccccc3c2C1)CCc1ccccc1,Ki,'=',11.0,nM,7.96,,,UO_0000065,22.9,0.42,3.87,35.74,0,CHEMBL3378827,Displacement of [3H](+)-pentazocine from human sigma 1 receptor in human Jurkat cell membranes incubated for 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352141,1,Scientific Literature,Eur J Med Chem,2015.0,CHEMBL3307526,,,
CHEMBL3360556,,,334.46,0.0,4.31,6d,CN(CCCN1CCc2oc3ccccc3c2C1)Cc1ccccc1,Ki,'=',2.0,nM,8.7,,,UO_0000065,26.01,0.48,4.39,44.34,0,CHEMBL3378827,Displacement of [3H](+)-pentazocine from human sigma 1 receptor in human Jurkat cell membranes incubated for 2 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352141,1,Scientific Literature,Eur J Med Chem,2015.0,CHEMBL3307526,,,
