"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4476021";"";"None";"444.58";"0";"3.89";"7af";"O=C(c1nn(-c2ccccc2)c2c1CC(NCCc1cccc(O)c1)CC2)N1CCCCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393070";"Displacement of [3H]-DTG from sigma2 receptor (unknown origin) after 120 mins in presence of sigma1 antagonist (+)-SKF10047 by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392831";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4538849";"BAY-179";"None";"417.54";"0";"4.07";"EUB0000752";"C1=CC2NC(CN3CCC(c4nc(-c5cc6ccccc6o5)cs4)CC3)=NC2N=C1";"Inhibition";"";"78.13";"%";"";"";"Slightly Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507313";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL3137331";"DEFACTINIB";"2.0";"510.50";"1";"2.40";"EUB0000138";"CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1";"Inhibition";"";"48.11";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507299";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4551344";"A-1210227";"None";"904.37";"3";"8.88";"EUB0000746";"O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1";"Ki";"";"8371.44";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507310";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL3797887";"(S)-9s";"None";"300.75";"0";"2.20";"EUB0000341";"C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N";"Inhibition";"";"20.74";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507301";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4513786";"A-545";"None";"532.72";"2";"5.54";"EUB0000289";"CCCCN(CCCC)C(=O)CN1C[C@@H](c2cc(OC)c3c(c2)OCO3)[C@H](C(=O)O)[C@H]1CC(C)(C)CCC";"Inhibition";"";"41.3";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507258";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL111612";"ABT-546";"None";"532.72";"2";"5.54";"EUB0000348";"CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC";"Inhibition";"";"48.45";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507258";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL1535";"HYDROXYCHLOROQUINE";"4.0";"335.88";"0";"3.78";"Hydroxychloroquine";"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"17.86";"0.36";"2.22";"12.40";"0";"CHEMBL4303093";"Displacement of [3H]-DTG from the Sigma2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4303773";"52";"SARS-CoV-2 Screening Data 2020-21";"Nature";"2020";"None";"";"";""
"CHEMBL4286421";"";"None";"311.43";"0";"3.01";"18";"c1ccc(-n2ncc3c2CCCC3CCN2CCOCC2)cc1";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"22.31";"0.41";"3.94";"22.93";"0";"CHEMBL4262390";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261507";"1";"Scientific Literature";"Medchemcomm";"2017";"None";"";"";""
"CHEMBL4169765";"";"None";"316.83";"0";"3.59";"7g";"CN(CCCNC(=O)c1cccc(Cl)c1)Cc1ccccc1";"Ki";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"20.42";"0.40";"2.88";"20.00";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4642427";"";"None";"437.63";"1";"5.06";"1";"O=C(O)C(=O)O.c1ccc(CC2CCN(CC3CSC4(CCCC4)S3)CC2)cc1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"24.52";"0.51";"3.46";"263.05";"0";"CHEMBL4616323";"Displacement of [3H]-ditolylguanidine from human Sigma 2 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613319";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4640394";"";"None";"342.47";"0";"2.94";"3";"Cc1nn(CCO)cc1CN(C)Cc1csc(-c2ccccc2)n1";"Ki";"'='";"2373.0";"nM";"5.62";"";"";"UO_0000065";"16.42";"0.32";"2.68";"10.38";"0";"CHEMBL4622426";"Displacement of [3H](+)-DTG from recombinant sigma 2 receptor (unknown origin) expressed in baculovirus infected Sf9 cell membranes after 1.5 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619813";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3308860";"";"";""
"CHEMBL4172044";"";"None";"300.38";"0";"3.08";"7n";"CN(CCCNC(=O)c1ccc(F)cc1)Cc1ccccc1";"Ki";"'='";"470.0";"nM";"6.33";"";"";"UO_0000065";"21.07";"0.39";"3.25";"19.57";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4646941";"";"None";"369.42";"0";"2.79";"17";"O=C(NC1CCN(Cc2ccccc2)CC1)c1cccc(CO[N+](=O)[O-])c1";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"20.90";"0.39";"4.93";"9.11";"0";"CHEMBL4616034";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor (unknown origin) incubated for 1 hr in presence of (+)SKF10047 by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613307";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4647197";"";"None";"369.42";"0";"2.58";"20";"O=C(Cc1ccc(O[N+](=O)[O-])cc1)NC1CCN(Cc2ccccc2)CC1";"Ki";"'='";"2514.0";"nM";"5.60";"";"";"UO_0000065";"15.16";"0.28";"3.02";"6.61";"0";"CHEMBL4616034";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor (unknown origin) incubated for 1 hr in presence of (+)SKF10047 by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613307";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL54";"HALOPERIDOL";"4.0";"375.87";"0";"4.43";"Haloperidol";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"20.74";"0.41";"3.37";"19.23";"1";"CHEMBL4616034";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor (unknown origin) incubated for 1 hr in presence of (+)SKF10047 by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613307";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4640727";"";"None";"364.53";"0";"4.46";"23b";"Cc1ccc(C(=O)NCCCCN2CCC(Cc3ccccc3)CC2)cc1";"Ki";"'='";"127.0";"nM";"6.90";"";"";"UO_0000065";"18.92";"0.35";"2.44";"21.32";"0";"CHEMBL4616034";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor (unknown origin) incubated for 1 hr in presence of (+)SKF10047 by liquid scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613307";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4532845";"";"None";"357.54";"0";"4.93";"7a";"CCOC1Cc2ccccc2[C@]2(CC[C@@H](NCC3CCCCC3)CC2)O1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"21.80";"0.41";"2.87";"25.57";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4470646";"";"None";"343.51";"1";"5.01";"15b";"COC1O[C@]2(CC[C@@H](N(C)CC3CCCCC3)CC2)c2ccccc21";"Ki";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"23.64";"0.44";"3.11";"37.42";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4473915";"";"None";"307.44";"0";"4.19";"24b";"c1ccc(CN[C@H]2CC[C@]3(CC2)OCCc2ccccc23)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL3289383";"";"None";"380.92";"0";"3.80";"12";"[O-][S+](CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"16.28";"0.34";"2.40";"20.99";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4574793";"";"None";"375.88";"0";"4.05";"2";"O=C(CCCN1CCCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"21.55";"0.43";"4.05";"22.23";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL3289383";"";"None";"380.92";"0";"3.80";"12";"[O-][S+](CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"16.33";"0.34";"2.42";"21.06";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4556150";"";"None";"446.57";"0";"4.33";"7ae";"O=C(c1nn(-c2ccccc2)c2c1CC(NCCc1ccc(F)cc1)CC2)N1CCCCC1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.68";"0.29";"2.67";"13.96";"0";"CHEMBL4393070";"Displacement of [3H]-DTG from sigma2 receptor (unknown origin) after 120 mins in presence of sigma1 antagonist (+)-SKF10047 by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392831";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4441621";"";"None";"307.39";"0";"3.84";"(+/-)-11l";"CC(=O)N1CC[C@H]2c3cccc(-c4ccccc4)c3OC[C@]21C";"Ki";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"19.19";"0.35";"2.06";"19.97";"0";"CHEMBL4308647";"Displacement of [3H]-Pentazocine from human recombinant sigma2 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304834";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL301265";"PRAMIPEXOLE";"4.0";"211.33";"0";"1.58";"Pramipexole";"CCCN[C@H]1CCc2nc(N)sc2C1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4406644";"Displacement of [3H]-DTG from sigma 2 receptor (unknown origin) measured after 90 mins by microbeta counting analysis";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4171723";"";"None";"361.28";"0";"3.70";"7k";"CN(CCCNC(=O)c1ccccc1Br)Cc1ccccc1";"Ki";"'>'";"1200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4161984";"";"None";"351.28";"0";"4.25";"7q";"CN(CCCNC(=O)c1ccc(Cl)c(Cl)c1)Cc1ccccc1";"Ki";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"20.58";"0.43";"2.98";"22.35";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL86304";"MOCLOBEMIDE";"4.0";"268.74";"0";"1.40";"SAM001246614";"O=C(NCCN1CCOCC1)c1ccc(Cl)cc1";"Ki";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4793307";"";"None";"422.57";"0";"3.37";"NUCC-0201668";"O=C(c1nn(-c2ccccc2)c2c1CC(NCC1CCOCC1)CC2)N1CCCCC1";"Ki";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4679829";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673399";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"";"MODULATOR";""
"CHEMBL4174984";"";"None";"302.85";"0";"3.95";"10";"CN(CCCNCc1ccc(Cl)cc1)Cc1ccccc1";"Ki";"'='";"95.0";"nM";"7.02";"";"";"UO_0000065";"23.19";"0.46";"3.07";"45.99";"0";"CHEMBL4131892";"Displacement of [3H]-DTG from S2R in human Jurkat cell membranes after 1 hr in presence of (+)-pentazocine by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130363";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4446729";"";"None";"390.89";"0";"4.04";"22";"O/N=C(/CCCN1CCCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"21.92";"0.43";"4.53";"16.49";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL3321792";"";"None";"405.97";"1";"5.48";"21";"OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCSc1ccccc1F";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"21.33";"0.44";"3.18";"36.89";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
